,username,to,text,date,retweets,favorites,mentions,hashtags,geo
1090907937990688768,MartinaSisters,CantabriaFelina,"En IFI 1/1280 a 1/3600, posible Pif. Mayor de 3600 Pif casi seguro. 1/100 a 1/1280, contacto con coronavirus (lo tienen casi todos los gatos de la calle), un herpesvirus puede dar 1/600. Esta es la realidad del diagnóstico de Pif. Mi rusita tuvo Pif, IFI DE 1/12.8000, sin dudas.",2019-01-31 09:41:35+00:00,0,0,,,
1090891613251919872,RazasPorcinas,,¿La enfermedad porcina coronavirus en Arabia Saudita? - https://razasporcinas.com/?p=6147&amp;utm_source=SocialAutoPoster&amp;utm_medium=Social&amp;utm_campaign=Twitter&amp;wpwautoposter=1548923802,2019-01-31 08:36:43+00:00,0,0,,,
1090864165718155264,Marial_herv,,"Los coronavirus son una extensa familia de virus, algunos de los cuales puede ser causa de diversas enfermedades humanas, que van desde el resfriado común hasta el SRAS. Los virus de esta familia también pueden causar varias enfermedades en los animales @DanielUribeF",2019-01-31 06:47:39+00:00,1,1,@DanielUribeF,,
1090851371463647232,bbbrieger,,"https://timesofoman.com/article/750639 @ProMED_mail 4 new cases of Middle East respiratory syndrome (#MERS) coronavirus have been detected in #Oman, according to Ministry of Health, bringing total number of recorded cases from various governorates in the Sultanate to 18 since 2013",2019-01-31 05:56:48+00:00,2,5,@ProMED_mail,#MERS #Oman,
1091463808927875073,CanVetMedAssoc,,What is the evidence that bovine coronavirus is a biologically significant respiratory pathogen in cattle? http://ow.ly/UUBs30nv3Dg,2019-02-01 22:30:25+00:00,0,0,,,
1091463808831377408,Assoccanmedvet,,Quelle est la preuve que le coronavirus bovin est un agent pathogène biologiquement important chez le bétail? http://ow.ly/IICK30nv41K,2019-02-01 22:30:25+00:00,0,0,,,
1091450345790656512,RazasPorcinas,,Las muestras de granja por Coronavirus dieron positivo en EE.UU.: 359 casos - https://razasporcinas.com/?p=9936&amp;utm_source=SocialAutoPoster&amp;utm_medium=Social&amp;utm_campaign=Twitter&amp;wpwautoposter=1549057014,2019-02-01 21:36:55+00:00,0,0,,,
1091439691432382464,Jarecot,,RT Structural analysis of the #SARS and #MERS #coronavirus S glycoproteins in complex with neutralizing #antibodies from human survivors sheds light into the mechanisms of membrane fusion &amp; neutralization - veeslerlab https://www.cell.com/cell/fulltext/S0092-8674(18)31642-8#secsectitle0020,2019-02-01 20:54:35+00:00,0,0,,#SARS #MERS #coronavirus #antibodies,
1091438851732791296,CellCellPress,,Structural analysis of the #SARS and #MERS #coronavirus S glycoproteins in complex with neutralizing #antibodies from human survivors sheds light into the mechanisms of membrane fusion &amp; neutralization - @veeslerlab https://www.cell.com/cell/fulltext/S0092-8674(18)31642-8#secsectitle0020,2019-02-01 20:51:14+00:00,9,23,@veeslerlab,#SARS #MERS #coronavirus #antibodies,
1091412887753707520,XpertDox,,Approximately 35% of reported patients with Middle East respiratory syndrome coronavirus (MERS-CoV) infection have died. Read: https://bit.ly/2TrJ2ei More help: https://bit.ly/2Sepzgi #MERS #ebola #corona #virus #disease #health #infection #bigdata #ai #who #research,2019-02-01 19:08:04+00:00,2,3,,#MERS #ebola #corona #virus #disease #health #infection #bigdata #ai #who #research,
1091307600224780291,KnowlexUK,,Really interesting Artist's Concept of SARS Coronavirus Antibody What do you make of the article? https://lnkd.in/guN_EVn https://lnkd.in/gg7Wxyk,2019-02-01 12:09:42+00:00,0,0,,,
1091281994368106496,amerynn,,"Official diagnosis: bronchiolitis caused by a combination of RSV, entero/rhinovirus, and coronavirus. My girl does nothing in half measures.",2019-02-01 10:27:57+00:00,0,1,,,
1091269683599138816,Agula_twt,,ＭＥＲＳコロナウイルス 読み方:マーズコロナウイルス ┗ (n) MERS coronavirus ┗ Middle East respiratory syndrome coronavirus 成人女性 読み方:せいじんじょせい ┗ (n) woman ┗ adult female,2019-02-01 09:39:02+00:00,0,0,,,
1091176132689375233,BobRBogle,,Can't. Engineering a coronavirus that transmits resistance to soundbites and other verbal memes.,2019-02-01 03:27:17+00:00,0,2,,,
1091136771809783809,sandie_herrer,,Los coronavirus son la segunda causa más frecuente de resfriado común seguido de los rinovirus,2019-02-01 00:50:53+00:00,0,0,,,
1091136646089707520,sandie_herrer,,Los coronavirus reciben su nombre por el aspecto de sus viriones semejantes a una corona solar @DanielUribeF,2019-02-01 00:50:23+00:00,0,0,@DanielUribeF,,
1091812749762428928,RazasPorcinas,,Descubren un nuevo coronavirus llamado Síndrome de Diarrea Aguda Porcina (SADS-CoV). - https://razasporcinas.com/?p=178907&amp;utm_source=SocialAutoPoster&amp;utm_medium=Social&amp;utm_campaign=Twitter&amp;wpwautoposter=1549143418,2019-02-02 21:36:59+00:00,0,0,,,
1091705031445934080,IbrahimGandour,randywhorton,You play with camels you must check corona virus,2019-02-02 14:28:57+00:00,0,2,,,
1091676775464222722,kingstarbd,,Studies of human monoclonal antibodies isolated from survivors of coronavirus-induced severe acute respiratory syndrome (SARS) or Middle-East respiratory syndrome (MERS) are unveiling surprising immune... https://www.top143.com/an-unexpected-mode-of-action-for-an-antibody/,2019-02-02 12:36:40+00:00,1,1,,,
1091666573612498944,lucisol8,SarahTranslate,"Reading #AstérixetlaTransitalique. Just not as good as old Asterix comics, but still a must-read for Asterix&amp;Obelix fans. So many funny détails and puns: Lactus Bifidus, sénateur romain. César: Bifidus sois actif Mozzarella, épouse de Bifidus; Coronavirus, l’ennemi d’Astérix ",2019-02-02 11:56:07+00:00,0,3,,#Ast,
1091614291222904833,NMesonero,,"Albacete-BUSCA ADOPCIÓN Estos 3 cachorros de 10 meses, Dos hembras y un macho. Sacados de la perrera San Antón en lista de sacrificio. Tenían coronavirus y tuvieron que ir a una casa de acogida aislados. Ya... https://www.facebook.com/122855814413326/videos/387269165429099/",2019-02-02 08:28:22+00:00,0,0,,,
1091598947058180096,faakto,,http://defaakto.com/2018/10/05/outbreak-coronavirus-saudi-arabia/ #SaudiArabia #outbreak #OutbreakIntelligence #MERSCov #coronavirus,2019-02-02 07:27:24+00:00,1,1,,#SaudiArabia #outbreak #OutbreakIntelligence #MERSCov #coronavirus,
1092195181766631424,MoiraiKnow,,Random thought: do anti-vaxxers also not vaccinate their pets? I’m tearing up thinking about their poor puppies getting parvo or coronavirus because their nitwit owners didn’t want them to get doggy autism.,2019-02-03 22:56:37+00:00,0,0,,,
1092132835190886402,YaseenarabiYa,,WHO | Clinical management of severe acute respiratory infection when Middle East respiratory syndrome coronavirus (MERS-CoV) infection is suspected ,2019-02-03 18:48:53+00:00,4,13,,,
1092129817590288389,RazasPorcinas,,Descubren un nuevo coronavirus llamado Síndrome de Diarrea Aguda Porcina (SADS-CoV). - https://razasporcinas.com/?p=178907&amp;utm_source=SocialAutoPoster&amp;utm_medium=Social&amp;utm_campaign=Twitter,2019-02-03 18:36:53+00:00,0,0,,,
1092120436165341184,SariZemerly,,"I’m slowly recovering now from whatever I have been infected with.. could be anything from a strand of influenza or coronavirus to the likes of the metapneumovirus, so are some of the… https://www.instagram.com/p/Btbcu5chKDx/?utm_source=ig_twitter_share&amp;igshid=jywa5bvt2ovk",2019-02-03 17:59:37+00:00,0,0,,,
1092119352986480641,SariZemerly,,"I’m slowly recovering now from whatever I have been infected with.. could be anything from a strand of influenza or coronavirus to the likes of the metapneumovirus, so are some of the… https://www.instagram.com/p/BtbcPYDhtsZ/?utm_source=ig_twitter_share&amp;igshid=d3zstgf5mf6h",2019-02-03 17:55:19+00:00,0,0,,,
1091995831626915841,vet_vickyhudson,Alan_Watson_,"The video discredited the use of single occupancy calf hutches-it is common practice as it stops calves spreading lethal environmental diseases to each other such as E.coli, Rotavirus, Coronavirus, Cryptosporidium, Salmonella, Coccidiosis. Also aids individual feeding&amp;monitoring",2019-02-03 09:44:29+00:00,0,1,,,
1091957970257113088,GsaJournals,,"Synergic interaction of bovine diarrhoea virus, coronavirus and rotavirus in diarrhoea of newborn calves: experimental infections in calves http://dlvr.it/Qy4Z90",2019-02-03 07:14:02+00:00,0,0,,,
1091952191915454464,AngLiljenquist,,@spidadmitchell keeping us company here in the ICU at Primary Children’s Hospital. The only blanket my sick babe will snuggle with! @utahjazz #rsv #coronavirus #teamiseverything,2019-02-03 06:51:04+00:00,0,1,@spidadmitchell @utahjazz,#rsv #coronavirus #teamiseverything,
1091923034523357184,talk_about_sci,,Chlamydomonas reinhardtii MERS coronavirus: an emerging industry (CRMC),2019-02-03 04:55:13+00:00,0,0,,,
1091878330033491973,sci_questions,CellCellPress,How do you neutralize #MERS #coronavirus and the related mechanisms.. ,2019-02-03 01:57:34+00:00,0,1,,#MERS #coronavirus,
1091877692276989952,sci_questions,,Spike protein mutations in #MERS coronavirus increases resistance to antibodies. ,2019-02-03 01:55:02+00:00,0,0,,#MERS,
1092505600192274432,DrugApprovalBio,,Repurposing hostbased therapeutics to control coronavirus and influenza virus.: The development of highly effective antiviral agents has been a major objective in virology and pharmaceutics. Drug repositioning has emerged as a costeffective and… http://bioportfol.io/Qy9mMT,2019-02-04 19:30:07+00:00,1,0,,,
1092502323367010304,SwineFluFlash,,Repurposing hostbased therapeutics to control coronavirus and influenza virus.: The development of highly effective antiviral agents has been a major objective in virology and pharmaceutics. Drug repositioning has emerged as a costeffective and… ,2019-02-04 19:17:06+00:00,1,0,,,
1092487349294981120,postgame_malone,aliolsen,I hate this time of year. We've got a one month old with coronavirus and parainfluenza. Sick kids freaking sucks.,2019-02-04 18:17:36+00:00,0,2,,,
1092483997857431554,DanielBorrasM,,"Nidovirus (Coronavirus) infection in a green tree python, Morelia viridis, 4 yo. Severe proliferative pneumonia, with type II pneumocyte hyperplasia. ",2019-02-04 18:04:17+00:00,0,2,,,
1092482576944693249,proalbani,, ¿Qué es el Coronavirus en los perros? Míralo aquí: http://blog.leales.org/2019/02/que-es-el-coronavirus-en-los-perros.html #Difunde en #LealesOrg y #adopta para #AdoptaNoCompres O #SeBusca #perro o #gatos; #perdido o #encontrado Los perros como los seres humanos se ven afectados por enfermedades. El moquillo quizá s…,2019-02-04 17:58:38+00:00,0,0,,#Difunde #LealesOrg #adopta #AdoptaNoCompres #SeBusca #perro #gatos #perdido #encontrado,
1092475300884201478,adoptaysalvavid,, ¿Qué es el Coronavirus en los perros? Míralo aquí: http://blog.leales.org/2019/02/que-es-el-coronavirus-en-los-perros.html #Difunde en #LealesOrg y #adopta para #AdoptaNoCompres O un #SeBusca de #perro o #gatos; #perdido o #encontrado Los perros como los seres humanos se ven afectados por enfermedades. El moquillo q…,2019-02-04 17:29:43+00:00,0,0,,#Difunde #LealesOrg #adopta #AdoptaNoCompres #SeBusca #perro #gatos #perdido #encontrado,
1092465604878102529,training_vet,,"FCV = Feline Coronavirus A positive FCV titer indicates exposure to a coronavirus, but it doesn't differentiate between FIP, feline enteric coronavirus exposure, or vaccination.",2019-02-04 16:51:11+00:00,0,0,,,
1092465443313340418,DeZer0dogs,,¿Qué es el Coronavirus en los perros? http://dlvr.it/Qy9DCV via @animalmascota,2019-02-04 16:50:33+00:00,0,0,@animalmascota,,
1092464925694443521,adoptaysalvavi,," ¿Qué es el Coronavirus en los perros? Míralo completo aquí: http://blog.leales.org/2019/02/que-es-el-coronavirus-en-los-perros.html Los perros como los seres humanos se ven afectados por enfermedades. El moquillo quizá sea la más conocida, aunque no es la única. Hay otras patologías que también son importantes y que…",2019-02-04 16:48:29+00:00,1,0,,,
1092464587264249856,animalesleales,," ¿Qué es el Coronavirus en los perros? Míralo aquí: http://blog.leales.org/2019/02/que-es-el-coronavirus-en-los-perros.html #Difunde en #LealesOrg una #adopción y #adopta o sé #acogida para #AdoptaNoCompres Los perros como los seres humanos se ven afectados por enfermedades. El moquillo quizá sea la más conocida, aun…",2019-02-04 16:47:09+00:00,0,0,,#Difunde #LealesOrg #adopci #adopta #acogida #AdoptaNoCompres,
1092462304665325568,somosdospet,,¿Qué es el Coronavirus en los perros? http://dlvr.it/Qy99jd,2019-02-04 16:38:05+00:00,0,0,,,
1092458053885198337,lealesorg,," ¿Qué es el Coronavirus en los perros? ##Difunde en #LealesOrg y #adopta para #AdoptaNoCompres O un #SeBusca de #perro o #gatos; #perdido o #encontrado Míralo completo, aquí: http://blog.leales.org/2019/02/que-es-el-coronavirus-en-los-perros.html Los perros como los seres humanos se ven afectados por enfermedades. E…",2019-02-04 16:21:11+00:00,0,0,,#Difunde #LealesOrg #adopta #AdoptaNoCompres #SeBusca #perro #gatos #perdido #encontrado,
1092452926667321345,MascotaManias,,¿Qué es el Coronavirus en los perros? ,2019-02-04 16:00:49+00:00,0,0,,,
1092449003684487168,CIGBCuba,,"CURIOSIDADES SOBRE SALUD ""Síndrome respiratorio por coronavirus de Oriente Medio"" Enfermedad respiratoria viral ocasionada por el coronavirus. Es una enfermedad respiratoria contagiosa que puede ser fatal. Suele propagarse mediante el contacto directo con una persona infectada... ",2019-02-04 15:45:13+00:00,1,2,,,
1092445824682844160,R3Pets,,¿Qué es el Coronavirus en los perros? http://bc.vc/ST8y5b7,2019-02-04 15:32:35+00:00,0,0,,,
1092445817414139904,mascohelp,,¿Qué es el Coronavirus en los perros? http://dlvr.it/Qy8xh6,2019-02-04 15:32:34+00:00,0,0,,,
1092445710551838720,WakuPlanet,,¿Qué es el Coronavirus en los perros? http://bit.ly/2Gak3cO #Mascotas #Pet,2019-02-04 15:32:08+00:00,1,0,,#Mascotas #Pet,
1092445519551651846,mascota44937098,,¿Qué es el Coronavirus en los perros? http://bit.ly/2SafTaX,2019-02-04 15:31:23+00:00,0,0,,,
1092442595303788551,animalmascota,,"El Coronavirus afecta al intestino de perro, provocándole diarreas y vómitos. https://animalmascota.com/que-es-el-coronavirus-en-los-perros/",2019-02-04 15:19:45+00:00,0,0,,,
1092442586068017153,anaperezdamian,,"El Coronavirus afecta al intestino de perro, provocándole diarreas y vómitos. https://animalmascota.com/que-es-el-coronavirus-en-los-perros/",2019-02-04 15:19:43+00:00,0,0,,,
1092440479860486144,DVAecuador,,"#Ezio el necio ( apodo de cariño) es uno de esos guerreritos especiales que aguantan más de una tormenta en su vida. Además de todo el accidente que sufrió, su cuerpecito le daba batalla al coronavirus.... https://www.facebook.com/defensadelavidaanimal/videos/383373032463514/",2019-02-04 15:11:21+00:00,0,0,,#Ezio,
1092427011908423681,FluTrackers,,Saudi Arabia - 6 new coronavirus cases in 2 days: 2 are health care acquired https://flutrackers.com/forum/forum/novel-coronavirus-ncov-mers-2012-2014/saudi-arabia-coronavirus/806621-saudi-arabia-2019-mers-epiwk-6 h/t Shiloh,2019-02-04 14:17:50+00:00,4,1,,,
1092421429595918336,AJRennekamp,,Now Online @CellCellPress! from @veeslerlab #Structure /analysis of the #SARS &amp; #MERS #Coronavirus S #glycoproteins w/ #antibodies from human survivors sheds light into the mechanisms of #membrane #fusion and #neutralization,2019-02-04 13:55:39+00:00,0,1,@CellCellPress @veeslerlab,#Structure #SARS #MERS #Coronavirus #glycoproteins #antibodies #membrane #fusion #neutralization,
1092400458738606080,OmanObserver,,Two people die of coronavirus in Oman: MOH. Full story here- http://bit.ly/2MOjDJv #Oman #Muscat #Cononavirus,2019-02-04 12:32:19+00:00,1,2,,#Oman #Muscat #Cononavirus,
1092392222048337920,pauVila13,PilarHLuc,"Este no esta agarrrado, esta fusionado en la corona y no sale ni con agua hirviendo el virus este ",2019-02-04 11:59:36+00:00,0,0,,,
1092384167386628096,timesofoman,,#Oman's Ministry of Health issued this update on the #MERS coronavirus in the country: https://bit.ly/2Bl8U4y @OmaniMOH,2019-02-04 11:27:35+00:00,1,2,@OmaniMOH,#Oman #MERS,
1092332443498102785,LiveEdges,,#plague Saudi Arabia reports increase in MERS cases http://outbreaknewstoday.com/saudi-arabia-reports-increase-mers-cases-33671/ The Saudi Arabia Ministry of Health reported an additional four Middle East respiratory syndrome coronavirus (MERS-CoV) infection today bringing the total to 20 cases in 2019. The most recent cases are…,2019-02-04 08:02:03+00:00,0,0,,#plague,
1092285700077117440,MicrobesInfect,,"Saudi Arabia reported an additional four Middle East respiratory syndrome coronavirus (#MERS -CoV) infection, bringing the total to 20 cases in 2019. http://outbreaknewstoday.com/saudi-arabia-reports-increase-mers-cases-33671/ #coronavirus ",2019-02-04 04:56:19+00:00,12,9,,#MERS #coronavirus,
1092269739043360774,GrandMageC,Lulapiruja,En perros: Distemper o moquillo Coronavirus Parvovirus Las 2 últimas se previenen —curiosamente— con vacunas.,2019-02-04 03:52:53+00:00,0,1,,,
1092900435319500802,eduardo_RoGez,,Cap47 @DanielUribeF Coronavirus causante del síndrome respiratorio de Oriente Medio (MERS-CoV) y síndrome respiratorio agudo grave(SARS) Esta cepa de coronavirus se identificó por primera vez en Arabia Saudita en 2012. Hasta ahora solo se ha descrito un pequeño número de casos. ,2019-02-05 21:39:03+00:00,0,0,@DanielUribeF,,
